theme,amenity,name,lat,lon
sustenance,restaurant,Paradise Teochew Restaurant,1.3030047,103.8338760
sustenance,restaurant,Tampopo たんぽぽ,1.3032117,103.8342934
sustenance,cafe,Cupping Room Coffee Roasters,1.3026984,103.8342918
sustenance,cafe,Starbucks,1.3021938,103.8348838
sustenance,bar,Kilos,1.2794893,103.8432540
sustenance,restaurant,Frenchie,1.2773455,103.8443258
sustenance,restaurant,GattOpardo,1.2784600,103.8443607
sustenance,fast_food,Cloud Faber,1.3205506,103.7566145
sustenance,restaurant,Thai Pan,1.3035622,103.8514059
sustenance,cafe,Coffee Bean,1.2935161,103.8528136
sustenance,fast_food,Duxton,1.2797415,103.8433351
sustenance,cafe,Glass Roasters,1.3204900,103.7565463
sustenance,restaurant,Fleur De Sel,1.2776781,103.8442075
sustenance,cafe,J.co,1.2993148,103.8543330
sustenance,restaurant,Tan Yu,1.2986940,103.8553214
sustenance,fast_food,O'bok Dabang,1.2963794,103.8498961
sustenance,bar,Brick Lane,1.2964577,103.8499685
sustenance,restaurant,Chen's Mapo Tofu,1.3502350,103.8731127
sustenance,restaurant,Ramen Kiou,1.3507457,103.8718247
sustenance,cafe,Tiger Sugar,1.3510267,103.8725303
sustenance,restaurant,Yun Nans,1.3510860,103.8724609
sustenance,pub,Daruma Tavern,1.4043072,103.8189571
sustenance,restaurant,Semma Bistro,1.4046363,103.8192497
sustenance,fast_food,HELIOS,1.2531259,103.6575142
sustenance,fast_food,HELIOS to Gul Road,1.2959512,103.6766379
sustenance,restaurant,COQ & Balls,1.2839420,103.8473889
sustenance,restaurant,Want Food,1.2844270,103.8466869
sustenance,restaurant,Delhi Express,1.2844250,103.8470332
sustenance,restaurant,Aglio Olio,1.2843289,103.8471893
sustenance,cafe,Shen’s Tea & Coffee,1.2843054,103.8472281
sustenance,restaurant,Waku-Shin,1.2841706,103.8470701
sustenance,restaurant,Miraku,1.2841292,103.8475508
sustenance,restaurant,Koji Sushi Bar,1.2843676,103.8471266
sustenance,restaurant,Chilli Pan Mee (Batu Road),1.2835228,103.8478046
sustenance,restaurant,Lai Huat Signatures,1.2834383,103.8477597
sustenance,restaurant,国府,1.2836079,103.8476799
sustenance,restaurant,Luka,1.2834618,103.8475840
sustenance,restaurant,Bad Greens,1.2840329,103.8479555
sustenance,restaurant,张亮麻辣烫,1.2842582,103.8473057
sustenance,restaurant,别府,1.2841489,103.8475074
sustenance,bar,The Good Beer Co.,1.2840983,103.8475864
sustenance,restaurant,Folks Collective,1.2838711,103.8475190
sustenance,restaurant,One Two,1.2840494,103.8476693
sustenance,bar,Escobar,1.2839178,103.8474305
sustenance,fast_food,Sakae Sushi,1.3962712,103.8911889
sustenance,food_court,Fernvale Hawker Centre,1.3917332,103.8769908
sustenance,cafe,Signature KOI,1.3916352,103.8769495
sustenance,cafe,TeaGIF,1.3827114,103.8935660
sustenance,cafe,Huggs Coffee,1.2890011,103.8467579
sustenance,restaurant,King of Fried Rice,1.4182220,103.8411494
sustenance,cafe,The Coffee Bean & Tea Leaf,1.4181724,103.8411963
sustenance,fast_food,Burger King,1.4181389,103.8414350
sustenance,fast_food,KFC,1.4181979,103.8413157
sustenance,fast_food,Long John Silver's,1.4181336,103.8412540
sustenance,food_court,Wu Fu,1.3720720,103.8888572
sustenance,ice_cream,Birds of Paradise,1.3005700,103.8600289
sustenance,food_court,Malaysia Boleh,1.2988823,103.8554666
sustenance,ice_cream,Godiva,1.2990128,103.8555620
sustenance,cafe,Singapore Coffee,1.2954426,103.8535837
sustenance,internet_cafe,Big-O Gaming Cafe,1.3008150,103.8493205
sustenance,restaurant,OmoOmo Food Concepts,1.3031554,103.8728360
sustenance,fast_food,Old Chang Kee,1.3034747,103.8724372
sustenance,cafe,Fun Toast,1.3033871,103.8729371
sustenance,restaurant,Old Street Bak Kut Teh,1.3037111,103.8723561
sustenance,cafe,Typhoon,1.3034476,103.8726126
sustenance,restaurant,Pastamania,1.3036285,103.8723830
sustenance,restaurant,Ayam Penyet President,1.3037717,103.8723486
sustenance,fast_food,Subway,1.3025605,103.8732419
sustenance,cafe,Joe & Dough,1.3032285,103.8729630
sustenance,restaurant,The Soup Spoon Union,1.3031881,103.8729203
sustenance,fast_food,Gourmet Pizza To Go!,1.3032840,103.8730312
sustenance,cafe,ChiCha San Chen,1.3026533,103.8734842
sustenance,fast_food,My Little Coconut,1.3024516,103.8733446
sustenance,restaurant,极鲜,1.3025167,103.8730970
sustenance,cafe,Starbucks,1.2935431,103.8534409
sustenance,ice_cream,Birds of Paradise,1.3006404,103.8599855
sustenance,fast_food,Burger King,1.3354925,103.9628685
sustenance,cafe,Killiney,1.3352188,103.9635319
sustenance,cafe,Femi’s Cafe,1.3352780,103.9638086
sustenance,restaurant,Joah Korean,1.3353779,103.9638395
sustenance,cafe,Fun Toast,1.3351735,103.9639658
sustenance,restaurant,Sakura Asian Crusine,1.3351921,103.9641331
sustenance,restaurant,Kurry Korner,1.3354344,103.9640154
sustenance,restaurant,Sakunthalas,1.3348958,103.9639842
sustenance,restaurant,Tonkotsu King,1.3348585,103.9640670
sustenance,restaurant,Singa Cafe,1.3352230,103.9639000
sustenance,pub,Stella Artois,1.3337864,103.9631466
sustenance,cafe,Manchurian Club,1.3357651,103.9630429
sustenance,restaurant,Ananda Bhavan,1.3352656,103.9640146
sustenance,restaurant,Sushi Zanmai,1.3354956,103.9639317
sustenance,restaurant,Yum Cha,1.3355923,103.9637682
sustenance,bar,Bud,1.3335564,103.9634408
sustenance,restaurant,Salad Stop,1.3350899,103.9640812
sustenance,restaurant,Uozen,1.3355312,103.9638512
sustenance,restaurant,Banjara,1.3354763,103.9637086
sustenance,restaurant,Zab Udon,1.3355653,103.9638217
sustenance,restaurant,Song Fa,1.3353895,103.9641060
sustenance,cafe,Mr Sushi,1.3350923,103.9635280
sustenance,fast_food,Jollibee,1.3336977,103.9629006
sustenance,pub,Viva Loca,1.3336967,103.9632837
sustenance,pub,Canopy,1.3336052,103.9633917
sustenance,bar,Blvd,1.3334978,103.9634828
sustenance,food_court,Foodfare,1.4022344,103.9012381
sustenance,fast_food,Lao Ban Soya Beancurd,1.4039874,103.9020985
sustenance,food_court,NTWU Canteen,1.4038567,103.9020303
sustenance,cafe,Nine Fresh Desserts Taiwan,1.2965347,103.7809593
sustenance,restaurant,Haidilao Hot Pot,1.4163932,103.9020474
sustenance,cafe,Delifrance,1.4064411,103.9016037
sustenance,cafe,冰多多 BingDorDor,1.3613831,103.8861306
sustenance,restaurant,Yaowarat Thai Kway Chap,1.3613991,103.8862472
sustenance,fast_food,Old Chang Kee 老曾记,1.2838438,103.8517197
sustenance,fast_food,Tip Top,1.2842223,103.8512176
sustenance,cafe,Gong cha 貢茶,1.2842831,103.8511021
sustenance,cafe,Penny University,1.3087703,103.9120847
sustenance,restaurant,Jag WIne,1.3086631,103.9114973
transport,parking_entrance,,1.3013486,103.9066142
transport,parking,,1.2953472,103.8043334
transport,parking_entrance,,1.3206585,103.8856868
transport,parking,,1.3952076,103.9014814
transport,parking,,1.3496244,103.8977847
transport,parking,,1.3749934,103.8981959
transport,parking,,1.4187837,103.8639223
transport,parking,,1.3312526,103.8947379
transport,parking,,1.3349363,103.8603786
transport,parking,,1.3309817,103.8543110
transport,parking,,1.3402201,103.9422994
transport,bus_station,Yio Chu Kang Interchange,1.3810461,103.8454698
transport,bus_station,Ang Mo Kio Interchange,1.3697226,103.8484254
transport,bus_station,Bishan Interchange,1.3505891,103.8498839
transport,bus_station,Boon Lay Interchange,1.3394398,103.7053332
transport,bus_station,Bukit Merah Interchange,1.2820643,103.8172201
transport,bus_station,Changi Village Terminal,1.3892176,103.9874404
transport,bus_station,Kent Ridge Terminal,1.2942452,103.7696798
transport,bus_station,Eunos Interchange,1.3193937,103.9019430
transport,bus_station,Ghim Moh Terminal,1.3110875,103.7893016
transport,bus_station,Hougang Central Interchange,1.3708351,103.8925345
transport,bus_station,Lorong 1 Geylang Terminal,1.3108120,103.8718172
transport,bus_station,Buona Vista Terminal,1.3092577,103.7921333
transport,bus_station,Marina Centre Terminal,1.2911600,103.8621572
transport,bus_station,HarbourFront Interchange,1.2668372,103.8192681
transport,bus_station,Sembawang Interchange,1.4474818,103.8194139
transport,bus_station,Sengkang Interchange,1.3915168,103.8961049
transport,bus_station,Serangoon Interchange,1.3505976,103.8717302
transport,bus_station,Toa Payoh Interchange,1.3320112,103.8471985
transport,bus_station,Bedok Interchange,1.3245696,103.9292796
transport,fuel,SPC,1.3232062,103.8193298
transport,fuel,Esso Dunearn,1.3310346,103.7986807
transport,taxi,,1.3011854,103.8396100
transport,parking,,1.3018297,103.8389163
transport,parking,,1.3028665,103.8400506
transport,parking,,1.3001751,103.8400865
transport,parking,,1.3038879,103.8362323
transport,taxi,,1.3038271,103.8362243
transport,taxi,,1.3022662,103.8345239
transport,taxi,,1.3031598,103.8376900
transport,parking_entrance,,1.3017418,103.8399876
transport,parking,ION,1.3037689,103.8318419
transport,parking,,1.2964095,103.8474772
transport,parking,,1.3016823,103.8363083
transport,parking,Car Park D2,1.3041051,103.9219201
transport,taxi,,1.2976169,103.8537883
transport,parking_entrance,,1.2970547,103.8543058
transport,bicycle_parking,,1.3603402,103.7772229
transport,parking,,1.2905899,103.8464725
transport,parking,OG Orchard Point Carpark,1.3015415,103.8407629
transport,parking_entrance,,1.3008355,103.8455759
transport,parking_entrance,Lucky Plaza,1.3047869,103.8336232
transport,parking_entrance,Tang Plaza,1.3052425,103.8336985
transport,taxi,Plaza Singapura,1.3006525,103.8453191
transport,parking,,1.2953671,103.8516520
transport,parking,Conrad Centennial,1.2937558,103.8586983
transport,parking,,1.3114685,103.8258917
transport,parking,D,1.2733494,103.8141633
transport,parking_entrance,,1.3026879,103.8531959
transport,parking_entrance,,1.3031551,103.8526704
transport,parking,,1.3020213,103.8525074
transport,parking,,1.3050521,103.9045740
transport,parking_entrance,Parkway Parade,1.3008723,103.9061384
transport,parking,,1.3471323,103.9240353
transport,parking,,1.2562541,103.8134997
transport,parking,,1.2571165,103.8129022
transport,parking,,1.2533274,103.8175666
transport,parking,,1.2999570,103.8533689
transport,parking,,1.2998628,103.8540365
transport,parking_entrance,,1.2999497,103.8539437
transport,parking,,1.2967968,103.8534481
transport,parking_entrance,Bras Basah complex,1.2965225,103.8534539
transport,parking_entrance,,1.2910911,103.8496841
transport,parking,,1.4588057,103.8298531
transport,taxi,Sembawang Wharves,1.4589310,103.8299166
transport,parking,,1.3552295,103.7968817
transport,taxi,Orchard Gateway,1.3005311,103.8388588
transport,parking,,1.2988508,103.8525831
transport,parking,Blk 8A Empress Rd,1.3167209,103.8061976
transport,taxi,Sembawang Shopping Centre,1.4417528,103.8243756
transport,parking,Sembawang Shopping Centre Car Park,1.4419512,103.8248209
transport,parking,,1.4479732,103.8197494
transport,parking,,1.4461663,103.8182119
transport,parking,,1.4465605,103.8220958
transport,parking,,1.4488477,103.8163022
transport,taxi,Sun Plaza,1.4479566,103.8190851
transport,parking_entrance,,1.3457523,103.9581957
transport,parking_entrance,,1.3450457,103.9581524
transport,parking,,1.3131207,103.7695012
transport,parking,,1.3147489,103.7662772
transport,parking,CP-34,1.3335431,103.7743051
transport,parking,CP-52,1.3322108,103.7747056
transport,parking,,1.3144516,103.7679143
transport,parking,,1.3133607,103.7674724
transport,parking,,1.3147466,103.7695557
transport,parking,CP-81,1.3299541,103.7746783
transport,parking,CP-46,1.3322434,103.7737570
transport,parking,CP-49,1.3329398,103.7722483
transport,parking,CP-37,1.3323928,103.7730315
transport,parking,CP-1,1.3336128,103.7775955
transport,parking,CP-7,1.3348785,103.7774990
transport,parking,CP-44,1.3325322,103.7719050
transport,taxi,Bukit Gombak Station,1.3588141,103.7515332
transport,parking_entrance,,1.3529301,103.9574773
transport,parking_entrance,,1.3533022,103.9561517
transport,parking_entrance,,1.3512940,103.9572347
transport,taxi,Arrival Station,1.2471906,103.8392721
transport,parking_entrance,,1.3521996,103.9626972
transport,parking,,1.3399146,103.7066686
transport,parking,,1.3501251,103.8486315
transport,parking_entrance,,1.3500645,103.8492653
transport,parking_entrance,,1.3453029,103.8549316
transport,ferry_terminal,Tanjong Ladang Jetty,1.4068956,104.0276098
transport,parking_entrance,,1.3448069,103.7061455
transport,parking_entrance,,1.3439607,103.7047839
transport,parking_entrance,,1.3605581,103.9588506
transport,parking_entrance,,1.2794945,103.8446579
transport,parking_entrance,Suntec City,1.2942736,103.8606394
transport,taxi,Taxi Stand,1.3074403,103.7800076
transport,parking_entrance,,1.3486984,103.8489481
transport,parking_entrance,,1.3488238,103.8483827
transport,parking_entrance,,1.3440654,103.6930734
transport,parking_entrance,,1.3708233,103.8905641
transport,parking,,1.3027243,103.7641193
transport,parking,,1.3086110,103.7590940
transport,parking,,1.3042041,103.7631454
transport,parking,,1.3060788,103.7620621
transport,parking,,1.3043677,103.7638501
transport,parking,,1.3069888,103.7609205
transport,parking,,1.3060154,103.7605745
transport,parking,,1.3026818,103.7625908
transport,parking,,1.3041632,103.7619782
transport,parking,,1.3031301,103.7622375
transport,parking,,1.3047632,103.7616233
transport,parking_entrance,,1.4215287,103.7599339
transport,parking_entrance,,1.4215867,103.7600598
transport,parking_entrance,,1.4213432,103.7595310
transport,parking_entrance,,1.2932514,103.7838829
transport,parking_entrance,,1.3363895,103.9141095
transport,parking,,1.3321649,103.9481603
transport,parking,,1.3311460,103.9489113
transport,parking,,1.3104453,103.8382075
transport,taxi,,1.3085042,103.8319441
transport,parking_entrance,,1.3073845,103.8318599
transport,parking_entrance,,1.3467749,103.6791182
transport,taxi,The Bayshore,1.3121560,103.9391023
transport,fuel,ESSO,1.3282744,103.9396206
transport,fuel,SPC Bedok,1.3279084,103.9397106
transport,parking_entrance,,1.3264926,103.9342497
transport,parking_entrance,,1.3260215,103.9343477
transport,taxi,Blk 209,1.3244422,103.9315651
transport,parking_entrance,,1.3259716,103.9340670
transport,taxi,,1.2838858,103.8599071
transport,taxi,,1.2512375,103.8178880
transport,parking,,1.2798170,103.8540413
transport,parking_entrance,Marina Bay Link Mall Car Park,1.2806349,103.8532919
transport,parking_entrance,,1.2755317,103.8460767
transport,parking_entrance,,1.2761318,103.8455576
transport,taxi,,1.2756578,103.8468154
transport,taxi,Junction 8,1.3507077,103.8490772
transport,taxi,MAS Building,1.2746690,103.8470601
transport,taxi,International Plaza,1.2758372,103.8463058
transport,ferry_terminal,,1.3124064,103.9886438
transport,parking_entrance,,1.3460998,103.6923675
transport,parking_entrance,,1.3145163,103.7636210
transport,parking_entrance,The Star Vista Car Park (Rochester Drive),1.3071203,103.7891540
transport,parking,,1.3134199,103.7652021
transport,parking,,1.3391224,103.7757840
transport,taxi,,1.2999526,103.7751433
transport,parking_entrance,,1.2686821,103.8274889
transport,taxi,taxi,1.3081789,103.7734918
transport,taxi,taxi,1.3075840,103.7734086
transport,taxi,Taxi,1.3056922,103.7725612
transport,taxi,,1.3040981,103.7747279
transport,taxi,,1.3050969,103.7741115
transport,taxi,Taxi,1.3044680,103.7720724
transport,taxi,Taxi,1.3041247,103.7725820
transport,parking,,1.3038459,103.7734081
transport,parking,,1.3051008,103.7719651
transport,taxi,,1.2981422,103.7712493
transport,taxi,,1.2981275,103.7719855
transport,taxi,,1.2956782,103.7819760
transport,taxi,,1.2938395,103.7701337
transport,parking,,1.3212244,103.7669146
transport,taxi,Clementi Station,1.3147297,103.7651499
transport,parking,,1.3096409,103.8616957
transport,parking,Block 104 Carpark,1.3207057,103.8535725
transport,taxi,Blk 90 Food Centre,1.3227561,103.8549397
transport,bus_station,Saint Michael's Terminal,1.3260844,103.8554808
transport,bicycle_parking,Varsity Park Car Park,1.2959877,103.7681366
transport,parking,,1.2936803,103.7671634
transport,parking,Varsity Park Condo Private Parking,1.2941761,103.7672263
transport,taxi,King Albert Park,1.3366031,103.7792260
transport,parking,,1.3058517,103.7908050
transport,parking,,1.3032792,103.7998408
transport,parking,,1.3104550,103.7956159
transport,parking_entrance,,1.3104562,103.7956164
transport,parking,OG Building,1.2851763,103.8433806
transport,parking,OG Albert Complex Carpark,1.3024051,103.8534966
transport,parking_entrance,,1.3080297,103.8318516
transport,parking_entrance,,1.3082555,103.8320047
transport,parking_entrance,,1.3082980,103.8322685
transport,parking,,1.3048075,103.9175899
transport,taxi,Orchard Towers,1.3071569,103.8291109
transport,parking,,1.2712067,103.8631102
transport,bus_station,Clementi Interchange,1.3150750,103.7640022
transport,parking,,1.3776194,103.8280434
transport,parking,CP.temp,1.3500994,103.8359713
transport,parking,CP exit,1.3551567,103.8303993
transport,parking,CP,1.3642784,103.8350701
transport,parking,,1.3522296,103.8369571
transport,parking,CP,1.3510688,103.8356399
transport,parking_entrance,,1.2881169,103.8046572
transport,parking,,1.3427898,103.7971540
transport,parking,,1.3349316,103.7767522
transport,parking,,1.3319827,103.7740502
transport,parking,,1.3319972,103.7760063
transport,parking,,1.3298842,103.7740631
transport,parking,,1.3310069,103.7742377
transport,parking,,1.3300003,103.7764268
transport,parking,,1.3337101,103.7734059
transport,parking,,1.3338799,103.7773686
transport,parking,,1.3369706,103.7753052
transport,parking,,1.3310590,103.7749654
transport,parking,,1.3324480,103.7759256
transport,parking,,1.3374570,103.7759095
transport,parking,National Park Headquarters,1.3157623,103.8165994
transport,parking_entrance,,1.2931949,103.8316135
transport,parking_entrance,,1.2926842,103.8322553
transport,parking_entrance,,1.2927969,103.8324415
transport,parking,Carpark 10B,1.2910919,103.7806428
transport,parking,Carpark 10C,1.2943499,103.7811591
transport,parking,Carpark 12A,1.2917853,103.7765051
transport,parking,Carpark 3,1.3023641,103.7729639
transport,parking,Carpark 6B,1.2970268,103.7773365
transport,parking,Carpark 9A,1.2961448,103.7819814
transport,parking,,1.3021415,103.7731983
transport,parking,,1.3023683,103.7732731
transport,parking_entrance,,1.3649008,103.8463003
transport,bus_station,Prince George's Park Terminal,1.2918246,103.7804209
transport,parking_entrance,,1.3359395,103.7462345
transport,parking,,1.3455575,103.7605466
transport,fuel,Caltex Bukit Batok Service Station,1.3432114,103.7585416
transport,parking_entrance,,1.3471910,103.7434680
transport,ferry_terminal,,1.2625704,103.8210599
